Unique_ID,City,Latitude,Longitude,Country
1875,Novi Sad,45.2542,19.8425,Serbia
1876,Huancayo,-12.0667,-75.2167,Peru
1877,Celaya,20.5222,-100.8122,Mexico
1878,Ichinomiya,35.3039,136.8031,Japan
1879,Caruaru,-8.2828,-35.9758,Brazil
1880,Sintra,38.7992,-9.3883,Portugal
1881,Hatay,36.2025,36.1606,Turkey
1882,Iquitos,-3.75,-73.25,Peru
1883,Panihati,22.69,88.37,India
1884,Cainta,14.57,121.12,Philippines
1885,Helixi,30.6267,118.9861,China
1886,Mamou,10.3833,-12.0833,Guinea
1887,Manukau City,-37,174.885,New Zealand
1888,Itaquaquecetuba,-23.4864,-46.3486,Brazil
1889,Cantonment,31.5167,74.3833,Pakistan
1890,Rohtak,28.8909,76.5796,India
1891,Gaziantep,37.0628,37.3792,Turkey
1892,Maler Kotla,30.5167,75.8833,India
1893,Bhawana,31.5661,72.6461,Pakistan
1894,Khorramabad,33.4875,48.3561,Iran
1895,Lipa City,13.9411,121.1622,Philippines
1896,Butuan,8.948,125.543,Philippines
1897,Dikirnis,31.0883,31.5969,Egypt
1898,Stoke-on-Trent,53,-2.1833,United Kingdom
1899,Takasaki,36.3219,139.0033,Japan
1900,Malakwal,32.5531,73.2067,Pakistan
1901,Toyohashi,34.7692,137.3915,Japan
1902,Chitungwiza,-17.9939,31.0481,Zimbabwe
1903,Gebze,40.8,29.4333,Turkey
1904,Cibinong,-6.485,106.842,Indonesia
1905,Lengshuijiang,27.686,111.436,China
1906,Panshi,42.95,126.0667,China
1907,Az Zubayr,30.3833,47.7,Iraq
1908,Oxnard,34.1964,-119.1815,United States
1909,Vinnytsia,49.2333,28.4833,Ukraine
1910,Indio,33.7346,-116.2346,United States
1911,Bharatpur,27.6833,84.4333,Nepal
1912,Petare,10.4833,-66.8167,Venezuela
1913,Nagano,36.6486,138.1947,Japan
1914,Huichang,34.9073,112.7914,China
1915,Keelung,25.1333,121.7333,Taiwan
1916,Bauru,-22.315,-49.0608,Brazil
1917,La Florida,-33.5333,-70.5833,Chile
1918,Nicolas Romero,19.5833,-99.3667,Mexico
1919,Jinshan,25.1462,102.0723,China
1920,Baguio City,16.4119,120.5933,Philippines
1921,Scranton,41.4044,-75.6649,United States
1922,Bochum,51.4819,7.2158,Germany
1923,Sivas,39.75,37.0167,Turkey
1924,Kolga,22.35,82.68,India
1925,Korba,22.3458,82.6963,India
1926,Qardho,9.5,49.0833,Somalia
1927,Rio Branco,-9.9747,-67.81,Brazil
1928,Tecamac,19.7131,-98.9683,Mexico
1929,Alanya,36.55,32,Turkey
1930,Mandaue City,10.33,123.93,Philippines
1931,Victorville,34.5277,-117.3536,United States
1932,Kocaeli,40.7625,29.9175,Turkey
1933,Warri,5.5167,5.75,Nigeria
1934,Victoria,48.4283,-123.3647,Canada
1935,Wonsan,39.1475,127.4461,"Korea, North"
1936,Iligan,8.23,124.25,Philippines
1937,Anguo,38.418,115.327,China
1938,K'ebri Dehar,6.7333,44.2667,Ethiopia
1939,Coventry,52.4081,-1.5106,United Kingdom
1940,Kayapinar,37.95,40.1667,Turkey
1941,Trenton,40.2237,-74.7641,United States
1942,Cuenca,-2.8974,-79.0045,Ecuador
1943,Blumenau,-26.9333,-49.05,Brazil
1944,Nanqiao,30.9167,121.4547,China
1945,Florence,43.7714,11.2542,Italy
1946,Buurhakaba,2.7833,44.0833,Somalia
1947,Bengkulu,-3.7956,102.2592,Indonesia
1948,Malmo,55.6058,13.0358,Sweden
1949,Wudalianchi,48.75,126.1667,China
1950,Shuanghe,30.3746,106.7903,China
1951,Petion-Ville,18.5128,-72.2864,Haiti
1952,Utrecht,52.0908,5.1217,Netherlands
1953,Sikar,27.62,75.15,India
1954,Umuahia,5.5333,7.4833,Nigeria
1955,Vitsyebsk,55.1917,30.2056,Belarus
1956,Palmira,3.5833,-76.25,Colombia
1957,Wuppertal,51.2667,7.1833,Germany
1958,Hrodna,53.6667,23.8333,Belarus
1959,Ash Shuhada',30.6039,30.9021,Egypt
1960,Karur,10.9601,78.0766,India
1961,Ponta Grossa,-25.0994,-50.1583,Brazil
1962,Sasaram,24.95,84.03,India
1963,Taraz,42.9,71.3667,Kazakhstan
1964,Cubal,-13.0333,14.25,Angola
1965,Luena,-11.7918,19.9062,Angola
1966,Karnal,29.686,76.989,India
1967,Yong'an,25.942,117.365,China
1968,Konak,38.4189,27.1285,Turkey
1969,Minatitlan,17.9833,-94.55,Mexico
1970,Linxia Chengguanzhen,35.6047,103.2422,China
1971,Brahmapur,19.315,84.7941,India
1972,Chanda,19.95,79.3,India
1973,Caucaia,-3.7167,-38.65,Brazil
1974,Cuito,-12.3833,16.9333,Angola
1975,Cabuyao,14.275,121.125,Philippines
1976,Hongzhai,34.9857,104.5446,China
1977,Gedaref,14.0333,35.3833,Sudan
1978,San Fernando,15.03,120.68,Philippines
1979,Kawagoe,35.9251,139.4858,Japan
1980,Modesto,37.6375,-121.0028,United States
1981,Nizhniy Tagil,57.9167,59.9667,Russia
1982,Pokhara,28.2083,83.9889,Nepal
1983,Villahermosa,17.9892,-92.9281,Mexico
1984,Van,38.4942,43.38,Turkey
1985,Mahilyow,53.9167,30.35,Belarus
1986,Wakayama,34.2333,135.1667,Japan
1987,Osh,40.53,72.8,Kyrgyzstan
1988,Kita-ku,35.75,139.7333,Japan
1989,Gimpo,37.7,126.6,"Korea, South"
1990,Corrientes,-27.4833,-58.8167,Argentina
1991,Franca,-20.5389,-47.4008,Brazil
1992,Thari Mir Wah,27.0683,68.6023,Pakistan
1993,Nara,34.6844,135.805,Japan
1994,Vladimir,56.1286,40.4058,Russia
1995,Yakeshi,49.286,120.712,China
1996,Nam Dinh,20.42,106.1683,Vietnam
1997,Sinuiju,40.1,124.4,"Korea, North"
1998,Oruro,-17.9667,-67.1167,Bolivia
1999,Cabimas,10.4,-71.45,Venezuela
2000,Arkhangelsk,64.5333,40.5333,Russia
